,Year,first_letter,Count,total,percentage
2436,1974,R,198063,3040518,6.514120291345094
2437,1974,S,242665,3040518,7.981041388342382
2438,1974,T,198858,3040518,6.540267151847153
2439,1974,U,797,3040518,0.02621263876747317
2440,1974,V,29323,3040518,0.9644080383671467
2441,1974,W,53154,3040518,1.7481889599074893
2442,1974,X,470,3040518,0.015457892372286564
2443,1974,Y,7701,3040518,0.2532792109765507
2444,1974,Z,3181,3040518,0.10462033114094374
2445,1975,A,251247,3019906,8.319696043519235
2446,1975,B,137113,3019906,4.540306883724195
2447,1975,C,256959,3019906,8.508841003660379
2448,1975,D,200577,3019906,6.641829248989869
2449,1975,E,100336,3019906,3.3224875211347635
2450,1975,F,25533,3019906,0.8454898927317606
2451,1975,G,61940,3019906,2.0510572183372595
2452,1975,H,54921,3019906,1.8186327653907108
2453,1975,I,11404,3019906,0.3776276480128852
2454,1975,J,462170,3019906,15.304118737470636
2455,1975,K,175016,3019906,5.795412175080946
2456,1975,L,131871,3019906,4.366725321913993
2457,1975,M,304581,3019906,10.085777504332915
2458,1975,N,59709,3019906,1.977180746685493
2459,1975,O,8475,3019906,0.280637874158997
2460,1975,P,59884,3019906,1.9829756290427583
2461,1975,Q,1912,3019906,0.06331322895480852
2462,1975,R,195574,3019906,6.476161840799017
2463,1975,S,234967,3019906,7.780606416226201
2464,1975,T,193135,3019906,6.395397737545474
2465,1975,U,889,3019906,0.02943800237490836
2466,1975,V,28508,3019906,0.9440028928052728
2467,1975,W,51248,3019906,1.697006463115077
2468,1975,X,500,3019906,0.01655680673504407
2469,1975,Y,7608,3019906,0.25192837128043055
2470,1975,Z,3829,3019906,0.1267920259769675
2471,1976,A,257963,3035000,8.499604612850083
2472,1976,B,138189,3035000,4.553179571663921
2473,1976,C,251492,3035000,8.286392092257001
2474,1976,D,196370,3035000,6.470181219110378
2475,1976,E,105157,3035000,3.464810543657331
2476,1976,F,25136,3035000,0.8282042833607908
2477,1976,G,59610,3035000,1.9640856672158153
2478,1976,H,54108,3035000,1.7828006589785832
2479,1976,I,11822,3035000,0.3895222405271829
2480,1976,J,496393,3035000,16.355617792421747
2481,1976,K,171635,3035000,5.655189456342669
2482,1976,L,133642,3035000,4.4033607907743
2483,1976,M,299787,3035000,9.877660626029654
2484,1976,N,62060,3035000,2.044810543657331
2485,1976,O,8491,3035000,0.2797693574958814
2486,1976,P,55703,3035000,1.835354200988468
2487,1976,Q,2451,3035000,0.08075782537067545
2488,1976,R,191723,3035000,6.317067545304777
2489,1976,S,238131,3035000,7.846161449752883
2490,1976,T,184550,3035000,6.080724876441516
2491,1976,U,850,3035000,0.02800658978583196
2492,1976,V,28295,3035000,0.9322899505766061
2493,1976,W,48950,3035000,1.6128500823723229
2494,1976,X,525,3035000,0.01729818780889621
2495,1976,Y,7116,3035000,0.23446457990115321
2496,1976,Z,4851,3035000,0.15983525535420098
2497,1977,A,269291,3176681,8.477118099047402
2498,1977,B,144869,3176681,4.560388657218021
2499,1977,C,260559,3176681,8.20224001087928
2500,1977,D,200871,3176681,6.323297806736024
2501,1977,E,114458,3176681,3.603068737465298
2502,1977,F,26772,3176681,0.84276639675183
2503,1977,G,58619,3176681,1.8452907295381564
2504,1977,H,54777,3176681,1.7243468890958833
2505,1977,I,12618,3176681,0.3972070220459656
2506,1977,J,528333,3176681,16.63160386579578
2507,1977,K,197098,3176681,6.204526044635895
2508,1977,L,138128,3176681,4.348186047009442
2509,1977,M,310815,3176681,9.784268549470344
2510,1977,N,69630,3176681,2.191910361789553
2511,1977,O,8542,3176681,0.2688970028781612
2512,1977,P,56246,3176681,1.7705901222061642
2513,1977,Q,2988,3176681,0.0940604360337094
2514,1977,R,199302,3176681,6.273906633999447
2515,1977,S,248805,3176681,7.832231187204506
2516,1977,T,181417,3176681,5.710897631836499
2517,1977,U,829,3176681,0.026096419501989654
2518,1977,V,28022,3176681,0.8821156420805236
2519,1977,W,50826,3176681,1.5999717944609484
2520,1977,X,588,3176681,0.01850988500261751
2521,1977,Y,7102,3176681,0.22356667225950605
2522,1977,Z,5176,3176681,0.16293735505705484
2523,1978,A,277014,3173908,8.727852225080248
2524,1978,B,141192,3173908,4.448522137377643
2525,1978,C,266296,3173908,8.390161277516551
2526,1978,D,199548,3173908,6.287138757645148
2527,1978,E,116350,3173908,3.665827742959153
2528,1978,F,24351,3173908,0.767224506822504
2529,1978,G,56389,3173908,1.7766425491854205
2530,1978,H,52606,3173908,1.6574519488277544
2531,1978,I,12610,3173908,0.39730200119222103
2532,1978,J,519046,3173908,16.353530096020428
2533,1978,K,196072,3173908,6.177620775397397
2534,1978,L,139109,3173908,4.382893265967382
2535,1978,M,311882,3173908,9.826434792690904
2536,1978,N,84515,3173908,2.662805601170544
2537,1978,O,8688,3173908,0.2737319418206199
2538,1978,P,56737,3173908,1.7876069501699483
2539,1978,Q,3097,3173908,0.0975768673824194
2540,1978,R,195694,3173908,6.165711167431444
2541,1978,S,246667,3173908,7.771712349570309
2542,1978,T,175974,3173908,5.544395111641547
2543,1978,U,816,3173908,0.025709629894754355
2544,1978,V,28233,3173908,0.8895342902188722
2545,1978,W,47789,3173908,1.5056832145103136
2546,1978,X,545,3173908,0.017171260162550394
2547,1978,Y,6944,3173908,0.21878390930045863
2548,1978,Z,5744,3173908,0.18097563004346692
2549,1979,A,309266,3326998,9.295647307272201
2550,1979,B,153651,3326998,4.618307555339678
2551,1979,C,273132,3326998,8.209563095619535
2552,1979,D,204086,3326998,6.134238734138102
2553,1979,E,124632,3326998,3.746079799266486
2554,1979,F,24913,3326998,0.7488131943571953
2555,1979,G,57227,3326998,1.7200791824942485
2556,1979,H,52820,3326998,1.587617425679246
2557,1979,I,14100,3326998,0.42380548470422885
2558,1979,J,545205,3326998,16.38729569419639
2559,1979,K,197428,3326998,5.9341183854032975
2560,1979,L,149681,3326998,4.498980762837849
2561,1979,M,331298,3326998,9.95786591996749
2562,1979,N,95000,3326998,2.8554270246029603
2563,1979,O,9104,3326998,0.2736400803366879
2564,1979,P,59576,3326998,1.7906833728183784
2565,1979,Q,3287,3326998,0.09879777505126244
2566,1979,R,203083,3326998,6.1040914361836105
2567,1979,S,246733,3326998,7.416085011172234
2568,1979,T,179351,3326998,5.390775708311216
2569,1979,U,834,3326998,0.025067643563356515
2570,1979,V,29311,3326998,0.881004437033025
2571,1979,W,48307,3326998,1.451969613447318
2572,1979,X,496,3326998,0.014908334781084928
2573,1979,Y,7366,3326998,0.22140079434974114
2574,1979,Z,7111,3326998,0.21373622707317527
2575,1980,A,323078,3443809,9.381414590646578
2576,1980,B,163871,3443809,4.758423013587572
2577,1980,C,274121,3443809,7.9598200713221905
2578,1980,D,211102,3443809,6.129898609359579
2579,1980,E,134633,3443809,3.909421225160861
2580,1980,F,24638,3443809,0.7154287592604583
2581,1980,G,58403,3443809,1.6958838309557818
2582,1980,H,52566,3443809,1.526391271989823
2583,1980,I,14954,3443809,0.4342284952504625
2584,1980,J,576996,3443809,16.754587725393595
2585,1980,K,203408,3443809,5.906483199271504
2586,1980,L,157000,3443809,4.5589055606742415
2587,1980,M,335595,3443809,9.744878418053963
2588,1980,N,98482,3443809,2.8596824039893036
2589,1980,O,9063,3443809,0.26316790507255194
2590,1980,P,60755,3443809,1.764180301520787
2591,1980,Q,3027,3443809,0.08789686071440082
2592,1980,R,210220,3443809,6.104287432897702
2593,1980,S,251063,3443809,7.290270743818835
2594,1980,T,184540,3443809,5.358601478769583
2595,1980,U,835,3443809,0.024246408555178293
2596,1980,V,31134,3443809,0.9040571065352347
2597,1980,W,49015,3443809,1.4232787009964838
2598,1980,X,555,3443809,0.016115876345058625
2599,1980,Y,7496,3443809,0.21766596231091792
2600,1980,Z,7259,3443809,0.21078404754735236
2601,1981,A,332099,3458372,9.602755284856574
2602,1981,B,169539,3458372,4.902277719111767
2603,1981,C,274713,3458372,7.943419620561351
2604,1981,D,207571,3458372,6.0019859055069835
2605,1981,E,135182,3458372,3.9088334048506064
2606,1981,F,24868,3458372,0.7190666591101246
2607,1981,G,57373,3458372,1.6589597648835928
2608,1981,H,49501,3458372,1.431338213471541
2609,1981,I,15073,3458372,0.4358409101160893
2610,1981,J,587451,3458372,16.986345020142426
2611,1981,K,202860,3458372,5.865765741799899
2612,1981,L,161179,3458372,4.660545482093887
2613,1981,M,331672,3458372,9.590408434951474
2614,1981,N,98196,3458372,2.8393706634219797
2615,1981,O,9035,3458372,0.261250091083319
2616,1981,P,61343,3458372,1.7737536621277294
2617,1981,Q,2928,3458372,0.08466411363497044
2618,1981,R,212788,3458372,6.152837230928309
2619,1981,S,251431,3458372,7.270212689670169
2620,1981,T,178272,3458372,5.154795377709512
2621,1981,U,897,3458372,0.025937059402516564
2622,1981,V,32074,3458372,0.9274305945109433
2623,1981,W,46535,3458372,1.3455753169410345
2624,1981,X,672,3458372,0.019431108047370263
2625,1981,Y,7275,3458372,0.21035909381639686
2626,1981,Z,7845,3458372,0.22684083724943413
2627,1982,A,342900,3506648,9.778569163486042
2628,1982,B,166461,3506648,4.7470119612804025
2629,1982,C,295744,3506648,8.43380915335671
2630,1982,D,207823,3506648,5.926542954981509
2631,1982,E,138920,3506648,3.96161804663599
2632,1982,F,24630,3506648,0.7023801647613334
2633,1982,G,57447,3506648,1.638231154082189
2634,1982,H,49260,3506648,1.4047603295226667
2635,1982,I,15848,3506648,0.45194156927071094
2636,1982,J,588257,3506648,16.775479032968235
2637,1982,K,212461,3506648,6.058806016457882
2638,1982,L,163856,3506648,4.672724493590461
2639,1982,M,330094,3506648,9.41337710542946
2640,1982,N,100417,3506648,2.86361790519037
2641,1982,O,9057,3506648,0.2582808425596182
2642,1982,P,60570,3506648,1.7272905635239124
2643,1982,Q,3292,3506648,0.09387882673139705
2644,1982,R,211281,3506648,6.025155647216373
2645,1982,S,251115,3506648,7.161112264475933
2646,1982,T,177993,3506648,5.075873027460983
2647,1982,U,890,3506648,0.02538036324147733
2648,1982,V,34628,3506648,0.9874957509279516
2649,1982,W,46482,3506648,1.3255393754947746
2650,1982,X,752,3506648,0.02144498107594489
2651,1982,Y,7080,3506648,0.20190221544905562
2652,1982,Z,9390,3506648,0.2677770908286204
2653,1983,A,362123,3461793,10.460561911125247
2654,1983,B,165324,3461793,4.775675495328577
2655,1983,C,289303,3461793,8.357027702118526
2656,1983,D,209662,3461793,6.056456870760326
2657,1983,E,138087,3461793,3.9888866838658465
2658,1983,F,23444,3461793,0.6772213127705787
2659,1983,G,55568,3461793,1.6051797435606345
2660,1983,H,53364,3461793,1.5415133140543067
2661,1983,I,15423,3461793,0.4455205727205526
2662,1983,J,559756,3461793,16.169539888722404
2663,1983,K,211272,3461793,6.102964562005874
2664,1983,L,156884,3461793,4.531871200848809
2665,1983,M,332928,3461793,9.61721281428439
2666,1983,N,98497,3461793,2.8452596674613417
2667,1983,O,8576,3461793,0.2477328944856033
2668,1983,P,58523,3461793,1.6905401333933023
2669,1983,Q,3540,3461793,0.10225914721070843
2670,1983,R,202366,3461793,5.845699035153171
2671,1983,S,248302,3461793,7.172641460653482
2672,1983,T,170414,3461793,4.922709127899906
2673,1983,U,779,3461793,0.022502789739305615
2674,1983,V,35063,3461793,1.012856632386743
2675,1983,W,44686,3461793,1.290833969564327
2676,1983,X,775,3461793,0.022387242680310466
2677,1983,Y,6504,3461793,0.18787951792611515
2678,1983,Z,10630,3461793,0.3070663092796132
2679,1984,A,371461,3486803,10.65334061029545
2680,1984,B,170704,3486803,4.895716792718143
2681,1984,C,296699,3486803,8.509198827694023
2682,1984,D,216079,3486803,6.197052142033834
2683,1984,E,136222,3486803,3.9067879659389995
2684,1984,F,22884,3486803,0.6563032095590143
2685,1984,G,54799,3486803,1.5716115880363761
2686,1984,H,53944,3486803,1.547090558313733
2687,1984,I,15376,3486803,0.44097702107059106
2688,1984,J,552936,3486803,15.857965018385038
2689,1984,K,214170,3486803,6.142302848770063
2690,1984,L,158685,3486803,4.551017077821718
2691,1984,M,331121,3486803,9.496406880457542
2692,1984,N,99125,3486803,2.8428620716455733
2693,1984,O,8451,3486803,0.2423710201006481
2694,1984,P,58173,3486803,1.668376446848302
2695,1984,Q,3221,3486803,0.09237688507208466
2696,1984,R,199261,3486803,5.714719185454412
2697,1984,S,249941,3486803,7.168199637318197
2698,1984,T,173316,3486803,4.970627821531644
2699,1984,U,772,3486803,0.022140625667696166
2700,1984,V,35554,3486803,1.0196733225249606
2701,1984,W,44156,3486803,1.2663749572315959
2702,1984,X,834,3486803,0.023918758817174358
2703,1984,Y,6202,3486803,0.1778706740816731
2704,1984,Z,12717,3486803,0.36471805261151835
2705,1985,A,391521,3567068,10.975989243827144
2706,1985,B,184274,3567068,5.165979454274491
2707,1985,C,302688,3567068,8.485624608221656
2708,1985,D,222756,3567068,6.244792642024206
2709,1985,E,136647,3567068,3.830793245320807
2710,1985,F,24578,3567068,0.6890252722964632
2711,1985,G,55079,3567068,1.5440972810162297
2712,1985,H,55016,3567068,1.5423311246099036
2713,1985,I,16492,3567068,0.4623404992559716
2714,1985,J,552705,3567068,15.494658358068868
2715,1985,K,230244,3567068,6.454712946318937
2716,1985,L,156464,3567068,4.386347554910644
2717,1985,M,328541,3567068,9.210393522074712
2718,1985,N,102292,3567068,2.867677319299772
2719,1985,O,8590,3567068,0.24081402429109847
2720,1985,P,59346,3567068,1.6637193347589674
2721,1985,Q,3147,3567068,0.08822371763027786
2722,1985,R,201084,3567068,5.637234838248108
2723,1985,S,258177,3567068,7.237793055809422
2724,1985,T,171462,3567068,4.806804916530887
2725,1985,U,875,3567068,0.02452995008785927
2726,1985,V,36636,3567068,1.0270620016214997
2727,1985,W,45339,3567068,1.2710438937525161
2728,1985,X,969,3567068,0.027165167583012156
2729,1985,Y,6464,3567068,0.18121325413476838
2730,1985,Z,15682,3567068,0.43963277403178186
2731,1986,A,404274,3554828,11.372533354637692
2732,1986,B,187566,3554828,5.276373427912687
2733,1986,C,299285,3554828,8.419113386076626
2734,1986,D,216453,3554828,6.088986583879726
2735,1986,E,134408,3554828,3.7809986868562984
2736,1986,F,25505,3554828,0.7174749383092516
2737,1986,G,54608,3554828,1.536164337627587
2738,1986,H,53715,3554828,1.51104357229098
2739,1986,I,16431,3554828,0.46221645604231765
2740,1986,J,539933,3554828,15.188723617570247
2741,1986,K,238074,3554828,6.697201664890678
2742,1986,L,148888,3554828,4.188332037443162
2743,1986,M,324753,3554828,9.135547486404406
2744,1986,N,100703,3554828,2.8328515472478557
2745,1986,O,9264,3554828,0.2606033259555737
2746,1986,P,58572,3554828,1.6476746554263666
2747,1986,Q,3119,3554828,0.08773982876246052
2748,1986,R,197581,3554828,5.558102951816515
2749,1986,S,263915,3554828,7.424128537301946
2750,1986,T,166064,3554828,4.671505906896199
2751,1986,U,887,3554828,0.024951980799071013
2752,1986,V,36034,3554828,1.0136636709286637
2753,1986,W,50552,3554828,1.4220659902532555
2754,1986,X,1076,3554828,0.030268693731454802
2755,1986,Y,6843,3554828,0.19249876505980035
2756,1986,Z,16325,3554828,0.4592345958791818
2757,1987,A,421021,3603553,11.68349681550403
2758,1987,B,189737,3603553,5.265275687633843
2759,1987,C,303789,3603553,8.430263131970031
2760,1987,D,221305,3603553,6.141299989205098
2761,1987,E,136520,3603553,3.7884831997753325
2762,1987,F,25364,3603553,0.7038608839664631
2763,1987,G,55765,3603553,1.5475004807755013
2764,1987,H,54566,3603553,1.5142277635433696
2765,1987,I,17109,3603553,0.4747814171180499
2766,1987,J,543597,3603553,15.085028581513857
2767,1987,K,248377,3603553,6.892558538753281
2768,1987,L,146356,3603553,4.0614360327154895
2769,1987,M,325076,3603553,9.020985677191371
2770,1987,N,99683,3603553,2.7662420949546185
2771,1987,O,10220,3603553,0.28360898257913786
2772,1987,P,59359,3603553,1.6472353813028422
2773,1987,Q,3320,3603553,0.09213129375369253
2774,1987,R,194097,3603553,5.386267386659777
2775,1987,S,265339,3603553,7.363260648587658
2776,1987,T,168355,3603553,4.671916855392442
2777,1987,U,1015,3603553,0.02816664553011986
2778,1987,V,35972,3603553,0.9982370177433216
2779,1987,W,49834,3603553,1.382912919554673
2780,1987,X,1344,3603553,0.03729652373643457
2781,1987,Y,8280,3603553,0.2297732265905344
2782,1987,Z,18153,3603553,0.5037528239490303
2783,1988,A,427235,3692441,11.570530172316904
2784,1988,B,200948,3692441,5.442145182549972
2785,1988,C,320264,3692441,8.673503517050102
2786,1988,D,221200,3692441,5.990617047097029
2787,1988,E,142156,3692441,3.8499193352040018
2788,1988,F,25839,3692441,0.6997809849906877
2789,1988,G,56871,3692441,1.5402006423393089
2790,1988,H,55933,3692441,1.5147973928357963
2791,1988,I,18848,3692441,0.5104482373584304
2792,1988,J,544030,3692441,14.7336138884819
2793,1988,K,260423,3692441,7.052868278734853
2794,1988,L,148786,3692441,4.029475352483628
2795,1988,M,329772,3692441,8.931002553595304
2796,1988,N,103258,3692441,2.7964698691191003
2797,1988,O,10819,3692441,0.2930040046679148
2798,1988,P,59194,3692441,1.6031129542760467
2799,1988,Q,3495,3692441,0.09465283263835494
2800,1988,R,194716,3692441,5.273367942778233
2801,1988,S,270641,3692441,7.329595787718747
2802,1988,T,178399,3692441,4.831465147310411
2803,1988,U,1239,3692441,0.03355503852329665
2804,1988,V,37983,3692441,1.0286691107589803
2805,1988,W,49350,3692441,1.3365142462669004
2806,1988,X,1713,3692441,0.046392075052790284
2807,1988,Y,7730,3692441,0.20934660838182656
2808,1988,Z,21599,3692441,0.5849517974694789
2809,1989,A,446513,3843104,11.618551046237624
2810,1989,B,219994,3843104,5.724383206907749
2811,1989,C,337718,3843104,8.78763624403607
2812,1989,D,229477,3843104,5.971136872694572
2813,1989,E,151537,3843104,3.9430887116247697
2814,1989,F,26918,3843104,0.7004234077454058
2815,1989,G,61194,3843104,1.592306635469662
2816,1989,H,58749,3843104,1.5286861869988426
2817,1989,I,22044,3843104,0.5735988409369094
2818,1989,J,549656,3843104,14.302397228906633
2819,1989,K,282307,3843104,7.345806931064057
2820,1989,L,152007,3843104,3.9553184092858276
2821,1989,M,341247,3843104,8.879463059027286
2822,1989,N,107791,3843104,2.8047900863468698
2823,1989,O,11709,3843104,0.3046755955602555
2824,1989,P,60905,3843104,1.5847866724397779
2825,1989,Q,4107,3843104,0.10686674105098379
2826,1989,R,197658,3843104,5.143186341040992
2827,1989,S,275667,3843104,7.173029925809971
2828,1989,T,181126,3843104,4.713013230971631
2829,1989,U,1939,3843104,0.050454008010191766
2830,1989,V,38868,3843104,1.0113699759361183
2831,1989,W,48638,3843104,1.2655915634861818
2832,1989,X,1886,3843104,0.04907491444415764
2833,1989,Y,8430,3843104,0.21935393889938964
2834,1989,Z,25019,3843104,0.6510102250680699
2835,1990,A,456102,3950252,11.546149460844523
2836,1990,B,220871,3950252,5.5913141743868495
2837,1990,C,350343,3950252,8.868877226060516
2838,1990,D,235815,3950252,5.969619153410973
2839,1990,E,160458,3950252,4.061968704781366
2840,1990,F,28168,3950252,0.7130684320899021
2841,1990,G,65954,3950252,1.6696150017771016
2842,1990,H,62388,3950252,1.5793422799355588
2843,1990,I,26214,3950252,0.6636032334139695
2844,1990,J,557483,3950252,14.11259332316014
2845,1990,K,287425,3950252,7.276118080568024
2846,1990,L,149361,3950252,3.781049917828027
2847,1990,M,353518,3950252,8.949251845198738
2848,1990,N,107015,3950252,2.709067674669869
2849,1990,O,15061,3950252,0.38126681538291735
2850,1990,P,63070,3950252,1.5966070012748554
2851,1990,Q,4840,3950252,0.12252382885952592
2852,1990,R,200664,3950252,5.079777188898329
2853,1990,S,284208,3950252,7.194680238121517
2854,1990,T,189968,3950252,4.809009653055045
2855,1990,U,1658,3950252,0.041972005836589665
2856,1990,V,40716,3950252,1.030719052860425
2857,1990,W,48441,3950252,1.226276197062871
2858,1990,X,2332,3950252,0.05903420845049885
2859,1990,Y,9688,3950252,0.2452501764444395
2860,1990,Z,28491,3950252,0.7212451256274283
2861,1991,A,446664,3893897,11.470873523362329
2862,1991,B,210221,3893897,5.398730372169577
2863,1991,C,345524,3893897,8.873475595271268
2864,1991,D,240435,3893897,6.174662555275602
2865,1991,E,157888,3893897,4.0547554288159136
2866,1991,F,28168,3893897,0.723388420392219
2867,1991,G,66139,3893897,1.6985297762113378
2868,1991,H,64478,3893897,1.6558732806748613
2869,1991,I,28423,3893897,0.7299371298213589
2870,1991,J,541010,3893897,13.893793287290343
2871,1991,K,283787,3893897,7.287994520656299
2872,1991,L,141586,3893897,3.63610028719301
2873,1991,M,351634,3893897,9.030387809436151
2874,1991,N,104528,3893897,2.6844058792515573
2875,1991,O,16307,3893897,0.41878354769014176
2876,1991,P,61088,3893897,1.5688139670874703
2877,1991,Q,5001,3893897,0.12843174845148703
2878,1991,R,192640,3893897,4.947228958547183
2879,1991,S,283614,3893897,7.283551670729863
2880,1991,T,192890,3893897,4.953649261909085
2881,1991,U,2151,3893897,0.055240290125804566
2882,1991,V,41581,3893897,1.0678505363649833
2883,1991,W,46116,3893897,1.1843148393498852
2884,1991,X,2559,3893897,0.06571822521242857
2885,1991,Y,9605,3893897,0.24666805516427373
2886,1991,Z,29860,3893897,0.7668410335455714
2887,1992,A,437710,3839692,11.399612260566732
2888,1992,B,208547,3839692,5.4313470976317895
2889,1992,C,344278,3839692,8.966292088011226
2890,1992,D,252998,3839692,6.589018077491632
2891,1992,E,154601,3839692,4.026390658417394
2892,1992,F,27744,3839692,0.7225579551693209
2893,1992,G,66362,3839692,1.7283157086557983
2894,1992,H,69005,3839692,1.7971493546878239
2895,1992,I,28010,3839692,0.7294855941570313
2896,1992,J,509111,3839692,13.259162453655138
2897,1992,K,281191,3839692,7.323269678922164
2898,1992,L,136134,3839692,3.545440623883374
2899,1992,M,340708,3839692,8.873315880544585
2900,1992,N,105541,3839692,2.748684009029891
2901,1992,O,16907,3839692,0.44032177580910137
2902,1992,P,59364,3839692,1.5460615070167085
2903,1992,Q,4916,3839692,0.12803110249467925
2904,1992,R,184676,3839692,4.809656607873756
2905,1992,S,275766,3839692,7.1819823048307
2906,1992,T,200106,3839692,5.21151175667215
2907,1992,U,1993,3839692,0.05190520489664275
2908,1992,V,42267,3839692,1.100791417644957
2909,1992,W,43314,3839692,1.1280592297507197
2910,1992,X,2992,3839692,0.07792291673394637
2911,1992,Y,10099,3839692,0.2630158877326619
2912,1992,Z,35352,3839692,0.9206988477200775
2913,1993,A,438089,3768776,11.624171879676584
2914,1993,B,204033,3768776,5.413773596520461
2915,1993,C,328763,3768776,8.72333617068247
2916,1993,D,247855,3768776,6.576538377446683
2917,1993,E,152326,3768776,4.0417896951158685
2918,1993,F,27283,3768776,0.7239220372874376
2919,1993,G,66983,3768776,1.7773144384277548
2920,1993,H,71635,3768776,1.9007497394379502
2921,1993,I,28488,3768776,0.7558952827124775
2922,1993,J,495857,3768776,13.156977225497085
2923,1993,K,273782,3768776,7.26448056345084
2924,1993,L,130599,3768776,3.465289526360813
2925,1993,M,332285,3768776,8.816788262289933
2926,1993,N,104611,3768776,2.7757287777251816
2927,1993,O,18056,3768776,0.4790945389166138
2928,1993,P,56675,3768776,1.5038038875221027
2929,1993,Q,5161,3768776,0.13694101214824123
2930,1993,R,178123,3768776,4.726282485348028
2931,1993,S,267619,3768776,7.100952670044598
2932,1993,T,203269,3768776,5.393501762906578
2933,1993,U,1806,3768776,0.047920067417113674
2934,1993,V,42489,3768776,1.1273952073564468
2935,1993,W,41817,3768776,1.1095644845965904
2936,1993,X,3236,3768776,0.08586342090906969
2937,1993,Y,10978,3768776,0.2912882060382469
2938,1993,Z,36958,3768776,0.9806366841648323
2939,1994,A,442948,3716231,11.9192805829347
2940,1994,B,201213,3716231,5.41443736947461
2941,1994,C,314541,3716231,8.46397869239022
2942,1994,D,247533,3716231,6.660861501881881
2943,1994,E,151476,3716231,4.07606523921683
2944,1994,F,26785,3716231,0.7207571326970794
2945,1994,G,69289,3716231,1.8644965826935946
2946,1994,H,75333,3716231,2.0271344811450094
2947,1994,I,30622,3716231,0.8240069037688992
2948,1994,J,485870,3716231,13.074267988184804
2949,1994,K,268511,3716231,7.225358165302426
2950,1994,L,124905,3716231,3.3610666290658466
2951,1994,M,334861,3716231,9.010769244430715
2952,1994,N,106268,3716231,2.8595638968621704
2953,1994,O,18246,3716231,0.49098131951431434
2954,1994,P,54128,3716231,1.4565294783881841
2955,1994,Q,5808,3716231,0.15628737826039338
2956,1994,R,169886,3716231,4.571459632084228
2957,1994,S,255794,3716231,6.883156617551492
2958,1994,T,197002,3716231,5.301123638439053
2959,1994,U,1961,3716231,0.05276851734997098
2960,1994,V,41074,3716231,1.1052596030763426
2961,1994,W,40677,3716231,1.0945767364838193
2962,1994,X,3438,3716231,0.09251308651157585
2963,1994,Y,10333,3716231,0.27805053022807247
2964,1994,Z,37729,3716231,1.015249052063771
2965,1995,A,439807,3660759,12.014093252246322
2966,1995,B,197740,3660759,5.4016120700652515
2967,1995,C,312034,3660759,8.523751495250028
2968,1995,D,240554,3660759,6.571150955307356
2969,1995,E,151116,3660759,4.12799640730242
2970,1995,F,25933,3660759,0.7084050056286142
2971,1995,G,70460,3660759,1.9247374656457854
2972,1995,H,78518,3660759,2.1448557525911975
2973,1995,I,34762,3660759,0.9495844987337324
2974,1995,J,470575,3660759,12.854574693390086
2975,1995,K,261698,3660759,7.1487360954381325
2976,1995,L,121565,3660759,3.320759438138375
2977,1995,M,336481,3660759,9.19156382597161
2978,1995,N,105440,3660759,2.88027701359199
2979,1995,O,19415,3660759,0.530354497523601
2980,1995,P,52712,3660759,1.439919972879941
2981,1995,Q,6061,3660759,0.16556675815042726
2982,1995,R,163843,3660759,4.47565655100486
2983,1995,S,249868,3660759,6.8255790670732495
2984,1995,T,191936,3660759,5.24306571396806
2985,1995,U,2151,3660759,0.05875830667902476
2986,1995,V,39494,3660759,1.0788473100796856
2987,1995,W,39280,3660759,1.0730015278252407
2988,1995,X,3416,3660759,0.09331398215506675
2989,1995,Y,10413,3660759,0.28444920848381444
2990,1995,Z,35487,3660759,0.9693891348761282
2991,1996,A,436430,3645627,11.97132893738169
2992,1996,B,195840,3645627,5.371915448289142
2993,1996,C,308184,3645627,8.453525278367755
2994,1996,D,233487,3645627,6.404577319621563
2995,1996,E,153604,3645627,4.213376738761261
2996,1996,F,25292,3645627,0.6937626915754136
2997,1996,G,71990,3645627,1.9746946135740164
2998,1996,H,83400,3645627,2.287672326324114
2999,1996,I,38944,3645627,1.0682387419228572
3000,1996,J,464312,3645627,12.73613564964271
3001,1996,K,254765,3645627,6.988235494196197
3002,1996,L,121955,3645627,3.345240750082222
3003,1996,M,339612,3645627,9.315599209683272
3004,1996,N,107009,3645627,2.935270119515793
3005,1996,O,21336,3645627,0.5852491217560106
3006,1996,P,52368,3645627,1.4364607240400622
3007,1996,Q,6263,3645627,0.1717948654648432
3008,1996,R,160719,3645627,4.408542069718049
3009,1996,S,250908,3645627,6.882437506634662
3010,1996,T,187975,3645627,5.156177524469728
3011,1996,U,1970,3645627,0.054037343919166723
3012,1996,V,39464,3645627,1.0825024063076119
3013,1996,W,38741,3645627,1.0626704267880394
3014,1996,X,3728,3645627,0.10225950158916422
3015,1996,Y,11322,3645627,0.31056386185421603
3016,1996,Z,36009,3645627,0.9877313285204439
3017,1997,A,441073,3623928,12.17113033150769
3018,1997,B,191900,3623928,5.2953590689439745
3019,1997,C,294279,3623928,8.12044279025411
3020,1997,D,231328,3623928,6.383349779576195
3021,1997,E,156637,3623928,4.3222988977705965
3022,1997,F,25642,3623928,0.7075747641785378
3023,1997,G,77057,3623928,2.1263391546410415
3024,1997,H,85119,3623928,2.348804943144566
3025,1997,I,42450,3623928,1.1713808883620205
3026,1997,J,467220,3623928,12.892640251130816
3027,1997,K,243374,3623928,6.715751527072282
